full_date,used_in_training
2024-01-11 07:10:39,True
2024-01-11 07:30:15,True
2024-01-11 07:30:32,True
2024-01-11 07:52:44,True
2024-01-11 08:24:18,True
2024-01-11 08:34:00,True
2024-01-11 08:41:08,True
2024-01-11 08:47:14,True
2024-01-11 09:34:39,True
2024-01-11 09:44:23,True
2024-01-11 10:09:37,True
2024-01-11 11:13:43,True
2024-01-11 11:42:12,True
2024-01-11 12:24:01,True
2024-01-11 12:30:43,True
2024-01-11 13:33:48,True
2024-01-11 13:56:08,True
2024-01-11 14:01:19,True
2024-01-11 14:33:38,True
2024-01-11 14:59:11,True
2024-01-11 15:05:28,True
2024-01-11 15:30:02,True
2024-01-11 15:32:14,True
2024-01-11 15:33:01,True
2024-01-11 15:47:36,True
2024-01-11 16:03:14,True
2024-01-11 16:27:11,True
2024-01-11 16:50:05,True
2024-01-11 17:02:32,True
2024-01-11 17:13:22,True
2024-01-11 17:18:51,True
2024-01-11 17:51:32,True
2024-01-11 18:19:17,True
2024-01-11 18:43:57,True
2024-01-11 19:26:21,True
2024-01-11 19:26:52,True
2024-01-11 19:35:28,True
2024-01-11 19:49:24,True
2024-01-11 19:50:05,True
2024-01-11 20:19:54,True
2024-01-11 20:20:16,True
2024-01-11 20:41:40,True
2024-01-11 20:51:24,True
2024-01-11 20:53:24,True
2024-01-11 20:54:35,True
2024-01-11 21:02:45,True
2024-01-11 21:10:23,True
2024-01-11 21:16:50,True
2024-01-11 21:27:18,True
2024-01-11 21:30:59,True
2024-01-11 21:32:25,True
2024-01-11 21:42:42,True
2024-01-11 21:52:09,True
2024-01-11 22:01:36,True
2024-01-11 22:08:05,True
2024-01-11 22:24:40,True
2024-01-11 22:51:19,True
2024-01-11 23:19:16,True
2024-01-11 23:28:33,True
2024-01-11 23:34:56,True
2024-01-11 23:42:02,True
2024-01-11 23:51:04,True
2024-01-12 00:01:19,True
2024-01-12 00:03:24,True
2024-01-12 00:07:49,True
2024-01-12 00:08:14,True
2024-01-12 00:14:22,True
2024-01-12 00:23:33,True
2024-01-12 00:27:06,True
2024-01-12 00:48:59,True
2024-01-12 00:55:44,True
2024-01-12 01:12:15,True
2024-01-12 01:14:03,True
2024-01-12 01:14:19,True
2024-01-12 01:14:30,True
2024-01-12 01:20:51,True
2024-01-12 01:20:58,True
2024-01-12 01:38:26,True
2024-01-12 01:47:57,True
2024-01-12 01:49:03,True
2024-01-12 01:59:07,True
2024-01-12 02:19:35,True
2024-01-12 02:25:01,True
2024-01-12 02:26:57,True
2024-01-12 02:32:22,True
2024-01-12 02:40:42,True
2024-01-12 02:46:34,True
2024-01-12 02:49:01,True
2024-01-12 03:19:07,True
2024-01-12 03:19:52,True
2024-01-12 03:28:39,True
2024-01-12 03:35:48,True
2024-01-12 03:38:48,True
2024-01-12 03:56:55,True
2024-01-12 04:07:10,True
2024-01-12 04:11:37,True
2024-01-12 04:20:46,True
2024-01-12 04:32:32,True
2024-01-12 04:52:53,True
2024-01-12 04:56:21,True
2024-01-12 05:00:46,True
2024-01-12 05:07:34,True
2024-01-12 05:09:41,True
2024-01-12 05:12:02,True
2024-01-12 05:26:20,True
2024-01-12 05:32:45,True
2024-01-12 05:37:35,True
2024-01-12 05:38:32,True
2024-01-12 05:46:43,True
2024-01-12 05:58:56,True
2024-01-12 06:01:27,True
2024-01-12 06:01:28,True
2024-01-12 06:03:54,True
2024-01-12 06:05:29,True
2024-01-12 06:05:34,True
2024-01-12 06:26:40,True
2024-01-12 06:30:01,True
2024-01-12 06:31:11,True
2024-01-12 06:49:10,True
2024-01-12 06:50:34,True
2024-01-12 06:59:14,True
2024-01-12 07:04:25,True
2024-01-12 07:13:26,True
2024-01-12 07:15:30,True
2024-01-12 07:16:49,True
2024-01-12 07:23:59,True
2024-01-12 07:43:03,True
2024-01-12 08:04:04,True
2024-01-12 08:04:50,True
2024-01-12 08:05:12,True
2024-01-12 08:17:49,True
2024-01-12 08:21:47,True
2024-01-12 08:36:52,True
2024-01-12 08:40:39,True
2024-01-12 08:41:06,True
2024-01-12 08:42:42,True
2024-01-12 08:45:18,True
2024-01-12 08:49:06,True
2024-01-12 08:50:49,True
2024-01-12 09:11:37,True
2024-01-12 09:18:25,True
2024-01-12 09:20:58,True
2024-01-12 09:23:37,True
2024-01-12 09:29:39,True
2024-01-12 09:30:41,True
2024-01-12 09:31:52,True
2024-01-12 09:31:56,True
2024-01-12 09:35:35,True
2024-01-12 09:36:09,True
2024-01-12 09:37:14,True
2024-01-12 09:54:03,True
2024-01-12 10:00:55,True
2024-01-12 10:02:06,True
2024-01-12 10:02:10,True
2024-01-12 10:12:02,True
2024-01-12 10:24:01,True
2024-01-12 10:25:23,True
2024-01-12 10:31:46,True
2024-01-12 10:37:29,True
2024-01-12 10:38:40,True
2024-01-12 10:41:51,True
2024-01-12 10:44:40,True
2024-01-12 10:51:19,True
2024-01-12 11:07:52,True
2024-01-12 11:10:16,True
2024-01-12 11:11:36,True
2024-01-12 11:24:51,True
2024-01-12 11:28:15,True
2024-01-12 11:44:54,True
2024-01-12 11:53:07,True
2024-01-12 12:04:11,True
2024-01-12 12:08:23,True
2024-01-12 12:09:34,True
2024-01-12 12:31:22,True
2024-01-12 12:43:19,True
2024-01-12 12:50:38,True
2024-01-12 12:52:12,True
2024-01-12 12:53:17,True
2024-01-12 12:57:02,True
2024-01-12 12:57:14,True
2024-01-12 12:58:01,True
2024-01-12 13:18:25,True
2024-01-12 13:21:25,True
2024-01-12 13:44:32,True
2024-01-12 13:51:50,True
2024-01-12 13:56:03,True
2024-01-12 14:07:08,True
2024-01-12 14:08:49,True
2024-01-12 14:10:20,True
2024-01-12 14:10:52,True
2024-01-12 14:13:02,True
2024-01-12 14:16:34,True
2024-01-12 14:30:22,True
2024-01-12 14:35:22,True
2024-01-12 14:39:29,True
2024-01-12 14:44:43,True
2024-01-12 14:49:43,True
2024-01-12 14:52:42,True
2024-01-12 15:03:27,True
2024-01-12 15:03:32,True
2024-01-12 15:12:55,True
2024-01-12 15:15:52,True
2024-01-12 15:20:45,True
2024-01-12 15:27:57,True
2024-01-12 15:34:31,True
2024-01-12 15:38:18,True
2024-01-12 15:47:15,True
2024-01-12 16:01:47,True
2024-01-12 16:20:14,True
2024-01-12 16:25:31,True
2024-01-12 16:29:25,True
2024-01-12 16:32:15,True
2024-01-12 16:33:25,True
2024-01-12 16:34:41,True
2024-01-12 16:54:16,True
2024-01-12 16:54:21,True
2024-01-12 16:56:20,True
2024-01-12 17:02:10,True
2024-01-12 17:04:44,True
2024-01-12 17:06:34,True
2024-01-12 17:15:25,True
2024-01-12 17:20:54,True
2024-01-12 17:21:19,True
2024-01-12 17:23:16,True
2024-01-12 17:29:44,True
2024-01-12 17:34:46,True
2024-01-12 17:42:10,True
2024-01-12 17:44:12,True
2024-01-12 17:50:30,True
2024-01-12 17:58:52,True
2024-01-12 18:04:23,True
2024-01-12 18:10:32,True
2024-01-12 18:21:18,True
2024-01-12 18:43:24,True
2024-01-12 18:44:36,True
2024-01-12 18:46:54,True
2024-01-12 18:58:35,True
2024-01-12 19:03:16,True
2024-01-12 19:22:57,True
2024-01-12 19:43:27,True
2024-01-12 19:46:58,True
2024-01-12 20:01:45,True
2024-01-12 20:19:24,True
2024-01-12 20:20:15,True
2024-01-12 20:28:49,True
2024-01-12 20:30:13,True
2024-01-12 20:35:16,True
2024-01-12 20:36:52,True
2024-01-12 20:38:24,True
2024-01-12 20:44:34,True
2024-01-12 20:45:08,True
2024-01-12 20:49:52,True
2024-01-12 20:58:51,True
2024-01-12 21:12:14,True
2024-01-12 21:13:07,True
2024-01-12 21:16:57,True
2024-01-12 21:20:08,True
2024-01-12 21:26:48,True
2024-01-12 21:30:03,True
2024-01-12 21:32:11,True
2024-01-12 21:46:52,True
2024-01-12 22:03:42,True
2024-01-12 22:04:41,True
2024-01-12 22:09:32,True
2024-01-12 22:10:26,True
2024-01-12 22:12:01,True
2024-01-12 22:12:22,True
2024-01-12 22:12:29,True
2024-01-12 22:13:18,True
2024-01-12 22:21:37,True
2024-01-12 22:25:24,True
2024-01-12 22:44:59,True
2024-01-12 22:51:16,True
2024-01-12 22:51:33,True
2024-01-12 22:58:32,True
2024-01-12 23:11:02,True
2024-01-12 23:16:29,True
2024-01-12 23:21:23,True
2024-01-12 23:22:00,True
2024-01-12 23:39:07,True
2024-01-12 23:44:06,True
2024-01-12 23:52:27,True
2024-01-12 23:52:52,True
2024-01-12 23:53:38,True
2024-01-12 23:59:03,True
2024-01-13 00:04:05,True
2024-01-13 00:07:39,True
2024-01-13 00:09:55,True
2024-01-13 00:10:06,True
2024-01-13 00:12:28,True
2024-01-13 00:17:43,True
2024-01-13 00:19:47,True
2024-01-13 00:20:11,True
2024-01-13 00:27:12,True
2024-01-13 00:28:39,True
2024-01-13 00:29:43,True
2024-01-13 00:31:54,True
2024-01-13 00:35:34,True
2024-01-13 00:36:07,True
2024-01-13 00:38:11,True
2024-01-13 00:39:04,True
2024-01-13 00:41:47,True
2024-01-13 00:46:01,True
2024-01-13 00:46:41,True
2024-01-13 00:50:09,True
2024-01-13 00:59:58,True
2024-01-13 01:13:51,True
2024-01-13 01:17:56,True
2024-01-13 01:22:50,True
2024-01-13 01:26:30,True
2024-01-13 01:40:48,True
2024-01-13 01:45:42,True
2024-01-13 01:53:05,True
2024-01-13 01:58:04,True
2024-01-13 01:59:01,True
2024-01-13 02:01:46,True
2024-01-13 02:04:03,True
2024-01-13 02:04:44,True
2024-01-13 02:09:22,True
2024-01-13 02:10:10,True
2024-01-13 02:10:54,True
2024-01-13 02:18:50,True
2024-01-13 02:24:48,True
2024-01-13 02:24:56,True
2024-01-13 02:27:00,True
2024-01-13 02:27:33,True
2024-01-13 02:31:57,True
2024-01-13 02:36:39,True
2024-01-13 02:54:43,True
2024-01-13 02:54:52,True
2024-01-13 02:54:56,True
2024-01-13 02:58:03,True
2024-01-13 03:04:54,True
2024-01-13 03:10:41,True
2024-01-13 03:17:52,True
2024-01-13 03:34:03,True
2024-01-13 03:35:15,True
2024-01-13 03:39:10,True
2024-01-13 03:45:24,True
2024-01-13 03:50:26,True
2024-01-13 04:00:04,True
2024-01-13 04:03:51,True
2024-01-13 04:07:00,True
2024-01-13 04:09:09,True
2024-01-13 04:10:37,True
2024-01-13 04:11:46,True
2024-01-13 04:15:45,True
2024-01-13 04:25:40,True
2024-01-13 04:28:19,True
2024-01-13 04:28:58,True
2024-01-13 04:31:10,True
2024-01-13 04:45:30,True
2024-01-13 04:52:10,True
2024-01-13 04:59:05,True
2024-01-13 05:01:09,True
2024-01-13 05:09:15,True
2024-01-13 05:11:24,True
2024-01-13 05:15:05,True
2024-01-13 05:16:27,True
2024-01-13 05:32:46,True
2024-01-13 05:34:45,True
2024-01-13 05:39:45,True
2024-01-13 05:40:07,True
2024-01-13 05:42:13,True
2024-01-13 05:43:59,True
2024-01-13 05:48:06,True
2024-01-13 05:58:19,True
2024-01-13 06:13:22,True
2024-01-13 06:16:10,True
2024-01-13 06:16:14,True
2024-01-13 06:37:06,True
2024-01-13 06:45:11,True
2024-01-13 06:50:20,True
2024-01-13 07:08:13,True
2024-01-13 07:11:17,True
2024-01-13 07:15:22,True
2024-01-13 07:17:38,True
2024-01-13 07:18:54,True
2024-01-13 07:26:14,True
2024-01-13 07:26:57,True
2024-01-13 07:32:02,True
2024-01-13 07:33:45,True
2024-01-13 07:46:37,True
2024-01-13 07:46:45,True
2024-01-13 07:47:25,True
2024-01-13 07:54:08,True
2024-01-13 07:57:57,True
2024-01-13 08:00:24,True
2024-01-13 08:02:53,True
2024-01-13 08:04:52,True
2024-01-13 08:33:34,True
2024-01-13 08:37:49,True
2024-01-13 08:40:49,True
2024-01-13 08:45:00,True
2024-01-13 08:49:08,True
2024-01-13 08:52:15,True
2024-01-13 08:56:32,True
2024-01-13 09:00:13,True
2024-01-13 09:04:43,True
2024-01-13 09:07:00,True
2024-01-13 09:11:30,True
2024-01-13 09:17:23,True
2024-01-13 09:24:58,True
2024-01-13 09:37:47,True
2024-01-13 09:48:09,True
2024-01-13 09:50:34,True
2024-01-13 09:52:53,True
2024-01-13 09:56:18,True
2024-01-13 09:58:12,True
2024-01-13 09:59:53,True
2024-01-13 10:01:09,True
2024-01-13 10:12:12,True
2024-01-13 10:15:40,True
2024-01-13 10:16:20,True
2024-01-13 10:19:06,True
2024-01-13 10:24:58,True
2024-01-13 10:30:41,True
2024-01-13 10:34:59,True
2024-01-13 10:35:54,True
2024-01-13 10:42:46,True
2024-01-13 10:42:54,True
2024-01-13 10:43:08,True
2024-01-13 10:46:39,True
2024-01-13 10:56:25,True
2024-01-13 10:56:44,True
2024-01-13 10:59:27,True
2024-01-13 10:59:43,True
2024-01-13 11:01:52,True
2024-01-13 11:04:06,True
2024-01-13 11:10:25,True
2024-01-13 11:13:08,True
2024-01-13 11:21:05,True
2024-01-13 11:28:42,True
2024-01-13 11:31:34,True
2024-01-13 11:37:34,True
2024-01-13 11:37:38,True
2024-01-13 11:40:13,True
2024-01-13 11:42:35,True
2024-01-13 11:53:07,True
2024-01-13 11:53:31,True
2024-01-13 11:54:42,True
2024-01-13 12:07:28,True
2024-01-13 12:15:52,True
2024-01-13 12:16:05,True
2024-01-13 12:19:39,True
2024-01-13 12:30:53,True
2024-01-13 12:36:19,True
2024-01-13 12:38:37,True
2024-01-13 12:42:17,True
2024-01-13 12:44:21,True
2024-01-13 12:46:55,True
2024-01-13 12:50:31,True
2024-01-13 12:59:03,True
2024-01-13 13:02:30,True
2024-01-13 13:03:45,True
2024-01-13 13:05:43,True
2024-01-13 13:06:18,True
2024-01-13 13:07:49,True
2024-01-13 13:08:53,True
2024-01-13 13:11:36,True
2024-01-13 13:13:46,True
2024-01-13 13:18:59,True
2024-01-13 13:23:20,True
2024-01-13 13:32:54,True
2024-01-13 13:36:07,True
2024-01-13 13:44:03,True
2024-01-13 13:59:58,True
2024-01-13 14:04:02,True
2024-01-13 14:17:18,True
2024-01-13 14:33:31,True
2024-01-13 14:33:45,True
2024-01-13 14:36:52,True
2024-01-13 14:41:46,True
2024-01-13 14:42:18,True
2024-01-13 14:49:11,True
2024-01-13 14:50:46,True
2024-01-13 14:52:01,True
2024-01-13 15:07:15,True
2024-01-13 15:07:59,True
2024-01-13 15:08:08,True
2024-01-13 15:09:31,True
2024-01-13 15:10:59,True
2024-01-13 15:11:27,True
2024-01-13 15:14:02,True
2024-01-13 15:15:47,True
2024-01-13 15:16:19,True
2024-01-13 15:19:58,True
2024-01-13 15:21:23,True
2024-01-13 15:26:05,True
2024-01-13 15:36:26,True
2024-01-13 15:36:31,True
2024-01-13 15:38:12,True
2024-01-13 15:38:26,True
2024-01-13 15:45:52,True
2024-01-13 15:46:35,True
2024-01-13 15:48:01,True
2024-01-13 15:48:55,True
2024-01-13 15:54:48,True
2024-01-13 15:55:24,True
2024-01-13 15:56:14,True
2024-01-13 15:56:46,True
2024-01-13 16:02:26,True
2024-01-13 16:20:38,True
2024-01-13 16:21:26,True
2024-01-13 16:24:04,True
2024-01-13 16:24:31,True
2024-01-13 16:28:40,True
2024-01-13 16:31:13,True
2024-01-13 16:31:59,True
2024-01-13 16:47:10,True
2024-01-13 16:58:17,True
2024-01-13 17:00:22,True
2024-01-13 17:02:53,True
2024-01-13 17:12:00,True
2024-01-13 17:13:46,True
2024-01-13 17:20:53,True
2024-01-13 17:25:29,True
2024-01-13 17:33:55,True
2024-01-13 17:44:14,True
2024-01-13 17:45:13,True
2024-01-13 17:51:29,True
2024-01-13 17:55:53,True
2024-01-13 17:57:15,True
2024-01-13 18:16:39,True
2024-01-13 18:16:44,True
2024-01-13 18:20:23,True
2024-01-13 18:21:36,True
2024-01-13 18:21:46,True
2024-01-13 18:22:48,True
2024-01-13 18:37:02,True
2024-01-13 18:40:32,True
2024-01-13 18:44:23,True
2024-01-13 18:44:42,True
2024-01-13 18:45:57,True
2024-01-13 18:46:47,True
2024-01-13 18:49:41,True
2024-01-13 18:56:11,True
2024-01-13 18:57:05,True
2024-01-13 19:02:47,True
2024-01-13 19:09:16,True
2024-01-13 19:09:28,True
2024-01-13 19:14:49,True
2024-01-13 19:19:44,True
2024-01-13 19:23:01,True
2024-01-13 19:24:12,True
2024-01-13 19:31:15,True
2024-01-13 19:34:53,True
2024-01-13 19:34:57,True
2024-01-13 19:39:02,True
2024-01-13 19:41:30,True
2024-01-13 19:46:35,True
2024-01-13 19:49:08,True
2024-01-13 19:59:18,True
2024-01-13 20:00:39,True
2024-01-13 20:03:06,True
2024-01-13 20:05:56,True
2024-01-13 20:17:50,True
2024-01-13 20:18:46,True
2024-01-13 20:24:53,True
2024-01-13 20:49:25,True
2024-01-13 20:55:14,True
2024-01-13 20:56:34,True
2024-01-13 20:58:53,True
2024-01-13 21:12:34,True
2024-01-13 21:14:41,True
2024-01-13 21:19:50,True
2024-01-13 21:22:16,True
2024-01-13 21:22:44,True
2024-01-13 21:25:07,True
2024-01-13 21:42:25,True
2024-01-13 21:47:33,True
2024-01-13 21:55:48,True
2024-01-13 22:08:15,True
2024-01-13 22:09:41,True
2024-01-13 22:11:34,True
2024-01-13 22:17:56,True
2024-01-13 22:18:20,True
2024-01-13 22:19:34,True
2024-01-13 22:26:51,True
2024-01-13 22:39:13,True
2024-01-13 22:47:42,True
2024-01-13 22:51:13,True
2024-01-13 22:52:30,True
2024-01-13 22:56:57,True
2024-01-13 23:03:24,True
2024-01-13 23:05:13,True
2024-01-13 23:08:31,True
2024-01-13 23:10:01,True
2024-01-13 23:13:43,True
2024-01-13 23:27:01,True
2024-01-13 23:27:03,True
2024-01-13 23:28:37,True
2024-01-13 23:29:01,True
2024-01-13 23:30:18,True
2024-01-13 23:36:38,True
2024-01-13 23:37:19,True
2024-01-13 23:42:21,True
2024-01-13 23:48:25,True
2024-01-13 23:49:07,True
2024-01-13 23:51:30,True
2024-01-13 23:52:42,True
2024-01-14 00:10:51,True
2024-01-14 00:15:45,True
2024-01-14 00:23:31,True
2024-01-14 00:30:34,True
2024-01-14 00:38:22,True
2024-01-14 00:41:43,True
2024-01-14 00:49:30,True
2024-01-14 00:51:10,True
2024-01-14 00:58:18,True
2024-01-14 00:59:06,True
2024-01-14 01:06:40,True
2024-01-14 01:07:36,True
2024-01-14 01:11:57,True
2024-01-14 01:20:18,True
2024-01-14 01:21:19,True
2024-01-14 01:22:06,True
2024-01-14 01:25:56,True
2024-01-14 01:27:46,True
2024-01-14 01:36:12,True
2024-01-14 01:42:02,True
2024-01-14 01:46:26,True
2024-01-14 01:51:54,True
2024-01-14 01:58:10,True
2024-01-14 02:03:35,True
2024-01-14 02:06:45,True
2024-01-14 02:09:44,True
2024-01-14 02:12:39,True
2024-01-14 02:21:22,True
2024-01-14 02:26:04,True
2024-01-14 02:26:05,True
2024-01-14 02:34:13,True
2024-01-14 02:43:46,True
2024-01-14 02:50:55,True
2024-01-14 03:03:09,True
2024-01-14 03:30:22,True
2024-01-14 03:31:37,True
2024-01-14 03:38:10,True
2024-01-14 03:47:56,True
2024-01-14 03:50:23,True
2024-01-14 03:52:03,True
2024-01-14 03:52:08,True
2024-01-14 04:06:19,True
2024-01-14 04:18:47,True
2024-01-14 04:21:38,True
2024-01-14 04:25:04,True
2024-01-14 04:25:09,True
2024-01-14 04:28:28,True
2024-01-14 04:47:32,True
2024-01-14 04:50:45,True
2024-01-14 04:55:23,True
2024-01-14 05:05:52,True
2024-01-14 05:08:31,True
2024-01-14 05:09:45,True
2024-01-14 05:12:24,True
2024-01-14 05:20:26,True
2024-01-14 05:22:48,True
2024-01-14 05:26:55,True
2024-01-14 05:28:03,True
2024-01-14 05:28:04,True
2024-01-14 05:28:26,True
2024-01-14 05:28:58,True
2024-01-14 05:29:20,True
2024-01-14 05:29:21,True
2024-01-14 05:30:50,True
2024-01-14 05:33:21,True
2024-01-14 05:44:37,True
2024-01-14 05:52:12,True
2024-01-14 06:16:05,True
2024-01-14 06:18:56,True
2024-01-14 06:37:01,True
2024-01-14 06:39:05,True
2024-01-14 06:39:57,True
2024-01-14 06:46:51,True
2024-01-14 06:49:03,True
2024-01-14 06:50:10,True
2024-01-14 06:50:18,True
2024-01-14 06:50:48,True
2024-01-14 06:52:09,True
2024-01-14 07:12:44,True
2024-01-14 07:13:48,True
2024-01-14 07:16:58,True
2024-01-14 07:25:31,True
2024-01-14 07:27:32,True
2024-01-14 07:28:23,True
2024-01-14 07:36:00,True
2024-01-14 07:45:53,True
2024-01-14 07:47:08,True
2024-01-14 07:48:37,True
2024-01-14 07:49:36,True
2024-01-14 07:51:08,True
2024-01-14 08:19:13,True
2024-01-14 08:28:18,True
2024-01-14 08:33:58,True
2024-01-14 08:34:43,True
2024-01-14 08:36:38,True
2024-01-14 08:39:58,True
2024-01-14 08:41:17,True
2024-01-14 08:44:26,True
2024-01-14 08:45:13,True
2024-01-14 08:54:23,True
2024-01-14 08:58:37,True
2024-01-14 09:02:24,True
2024-01-14 09:19:12,True
2024-01-14 09:24:37,True
2024-01-14 09:29:53,True
2024-01-14 09:32:12,True
2024-01-14 09:39:19,True
2024-01-14 09:41:40,True
2024-01-14 09:55:25,True
2024-01-14 09:56:26,True
2024-01-14 10:11:02,True
2024-01-14 10:11:38,True
2024-01-14 10:12:22,True
2024-01-14 10:14:24,True
2024-01-14 10:18:42,True
2024-01-14 10:20:46,True
2024-01-14 10:22:21,True
2024-01-14 10:23:09,True
2024-01-14 10:27:21,True
2024-01-14 10:31:54,True
2024-01-14 10:32:07,True
2024-01-14 10:37:35,True
2024-01-14 10:40:57,True
2024-01-14 10:42:40,True
2024-01-14 10:50:11,True
2024-01-14 10:51:13,True
2024-01-14 10:56:32,True
2024-01-14 10:58:55,True
2024-01-14 11:03:26,True
2024-01-14 11:03:41,True
2024-01-14 11:11:09,True
2024-01-14 11:14:43,True
2024-01-14 11:17:03,True
2024-01-14 11:32:48,True
2024-01-14 11:40:24,True
2024-01-14 11:40:44,True
2024-01-14 11:42:25,True
2024-01-14 11:43:30,True
2024-01-14 11:51:43,True
2024-01-14 11:51:55,True
2024-01-14 11:54:08,True
2024-01-14 11:54:40,True
2024-01-14 12:01:45,True
2024-01-14 12:01:49,True
2024-01-14 12:14:13,True
2024-01-14 12:15:25,True
2024-01-14 12:17:52,True
2024-01-14 12:25:17,True
2024-01-14 12:28:04,True
2024-01-14 12:30:43,True
2024-01-14 12:32:38,True
2024-01-14 12:36:08,True
2024-01-14 12:46:15,True
2024-01-14 12:52:56,True
2024-01-14 12:54:36,True
2024-01-14 12:55:16,True
2024-01-14 13:00:12,True
2024-01-14 13:06:07,True
2024-01-14 13:25:15,True
2024-01-14 13:27:34,True
2024-01-14 13:33:51,True
2024-01-14 13:34:46,True
2024-01-14 13:35:35,True
2024-01-14 13:38:51,True
2024-01-14 13:40:05,True
2024-01-14 13:41:36,True
2024-01-14 13:54:04,True
2024-01-14 13:55:40,True
2024-01-14 13:56:17,True
2024-01-14 14:01:49,True
2024-01-14 14:08:46,True
2024-01-14 14:23:21,True
2024-01-14 14:23:54,True
2024-01-14 14:26:13,True
2024-01-14 14:27:28,True
2024-01-14 14:34:15,True
2024-01-14 14:40:53,True
2024-01-14 14:41:30,True
2024-01-14 14:42:59,True
2024-01-14 14:44:09,True
2024-01-14 14:54:11,True
2024-01-14 15:03:11,True
2024-01-14 15:05:08,True
2024-01-14 15:09:48,True
2024-01-14 15:15:44,True
2024-01-14 15:15:47,True
2024-01-14 15:18:46,True
2024-01-14 15:20:01,True
2024-01-14 15:21:11,True
2024-01-14 15:23:05,True
2024-01-14 15:23:49,True
2024-01-14 15:27:31,True
2024-01-14 15:31:11,True
2024-01-14 15:32:55,True
2024-01-14 15:36:33,True
2024-01-14 15:36:50,True
2024-01-14 15:38:54,True
2024-01-14 15:39:55,True
2024-01-14 15:41:13,True
2024-01-14 15:54:12,True
2024-01-14 15:55:34,True
2024-01-14 15:59:39,True
2024-01-14 15:59:47,True
2024-01-14 16:05:11,True
2024-01-14 16:06:19,True
2024-01-14 16:07:50,True
2024-01-14 16:09:53,True
2024-01-14 16:09:55,True
2024-01-14 16:13:45,True
2024-01-14 16:19:25,True
2024-01-14 16:23:32,True
2024-01-14 16:33:13,True
2024-01-14 16:37:48,True
2024-01-14 16:37:49,True
2024-01-14 16:41:37,True
2024-01-14 16:42:54,True
2024-01-14 16:45:20,True
2024-01-14 16:49:47,True
2024-01-14 16:52:20,True
2024-01-14 16:53:11,True
2024-01-14 16:53:19,True
2024-01-14 16:56:10,True
2024-01-14 17:05:28,True
2024-01-14 17:09:09,True
2024-01-14 17:12:46,True
2024-01-14 17:13:58,True
2024-01-14 17:25:24,True
2024-01-14 17:25:41,True
2024-01-14 17:29:49,True
2024-01-14 17:35:49,True
2024-01-14 17:42:20,True
2024-01-14 17:42:25,True
2024-01-14 17:43:12,True
2024-01-14 17:49:11,True
2024-01-14 17:54:35,True
2024-01-14 17:55:32,True
2024-01-14 17:56:42,True
2024-01-14 17:56:55,True
2024-01-14 18:02:40,True
2024-01-14 18:05:49,True
2024-01-14 18:19:02,True
2024-01-14 18:21:36,True
2024-01-14 18:22:02,True
2024-01-14 18:28:15,True
2024-01-14 18:28:22,True
2024-01-14 18:29:06,True
2024-01-14 18:31:47,True
2024-01-14 18:33:29,True
2024-01-14 18:40:18,True
2024-01-14 18:41:52,True
2024-01-14 18:46:16,True
2024-01-14 18:52:43,True
2024-01-14 18:53:55,True
2024-01-14 18:54:54,True
2024-01-14 18:55:05,True
2024-01-14 18:56:17,True
2024-01-14 18:56:37,True
2024-01-14 19:02:08,True
2024-01-14 19:04:09,True
2024-01-14 19:07:36,True
2024-01-14 19:15:26,True
2024-01-14 19:16:26,True
2024-01-14 19:24:24,True
2024-01-14 19:24:34,True
2024-01-14 19:38:29,True
2024-01-14 19:53:02,True
2024-01-14 20:00:23,True
2024-01-14 20:05:11,True
2024-01-14 20:05:20,True
2024-01-14 20:07:20,True
2024-01-14 20:11:23,True
2024-01-14 20:14:57,True
2024-01-14 20:19:30,True
2024-01-14 20:35:39,True
2024-01-14 20:44:14,True
2024-01-14 20:44:51,True
2024-01-14 20:51:44,True
2024-01-14 20:56:04,True
2024-01-14 20:59:09,True
2024-01-14 21:04:20,True
2024-01-14 21:07:26,True
2024-01-14 21:18:01,True
2024-01-14 21:19:51,True
2024-01-14 21:24:55,True
2024-01-14 21:47:55,True
2024-01-14 21:49:31,True
2024-01-14 21:49:55,True
2024-01-14 21:58:22,True
2024-01-14 21:59:50,True
2024-01-14 22:08:33,True
2024-01-14 22:10:53,True
2024-01-14 22:15:06,True
2024-01-14 22:16:02,True
2024-01-14 22:25:43,True
2024-01-14 22:37:57,True
2024-01-14 22:38:24,True
2024-01-14 22:42:49,True
2024-01-14 22:45:46,True
2024-01-14 22:49:17,True
2024-01-14 22:51:25,True
2024-01-14 22:54:52,True
2024-01-14 22:56:01,True
2024-01-14 22:56:19,True
2024-01-14 23:05:01,True
2024-01-14 23:07:25,True
2024-01-14 23:11:05,True
2024-01-14 23:13:20,True
2024-01-14 23:15:29,True
2024-01-14 23:16:50,True
2024-01-14 23:22:00,True
2024-01-14 23:28:05,True
2024-01-14 23:31:22,True
2024-01-14 23:34:10,True
2024-01-14 23:40:28,True
2024-01-14 23:41:07,True
2024-01-14 23:41:09,True
2024-01-14 23:43:49,True
2024-01-14 23:44:56,True
2024-01-14 23:45:51,True
2024-01-14 23:46:24,True
2024-01-14 23:47:42,True
2024-01-14 23:49:51,True
2024-01-14 23:51:21,True
2024-01-14 23:54:05,True
2024-01-15 00:02:59,True
2024-01-15 00:03:13,True
2024-01-15 00:03:59,True
2024-01-15 00:06:33,True
2024-01-15 00:07:02,True
2024-01-15 00:11:24,True
2024-01-15 00:12:15,True
